"","Muestra","n","Media","Varianza"
"2860",2860,9,7.33333333333333,9
"2861",2861,7,6.85714285714286,4.80952380952381
"2862",2862,7,5.71428571428571,6.23809523809524
"2863",2863,7,5.14285714285714,1.80952380952381
"2864",2864,7,6.85714285714286,3.80952380952381
"2865",2865,8,7.875,4.125
"2866",2866,3,5,4
"2867",2867,5,5.4,11.3
"2868",2868,8,5.875,1.55357142857143
"2869",2869,5,7.2,11.2
"2870",2870,5,6.8,6.7
"2871",2871,6,6.16666666666667,0.166666666666667
"2872",2872,5,5.2,5.2
"2873",2873,6,6.33333333333333,4.26666666666667
"2874",2874,8,5.875,8.125
"2875",2875,8,6.375,7.125
"2876",2876,9,6.77777777777778,3.19444444444444
"2877",2877,5,6.2,3.2
"2878",2878,7,6.85714285714286,1.80952380952381
"2879",2879,4,6.25,2.91666666666667
"2880",2880,7,5.28571428571429,3.23809523809524
"2881",2881,7,4.85714285714286,6.80952380952381
"2882",2882,7,5.28571428571429,2.9047619047619
"2883",2883,7,6.14285714285714,3.80952380952381
"2884",2884,9,4.77777777777778,5.69444444444444
"2885",2885,6,6.16666666666667,3.76666666666667
"2886",2886,5,4.8,3.7
"2887",2887,6,6.16666666666667,3.36666666666667
"2888",2888,7,5.42857142857143,4.28571428571429
"2889",2889,9,6,6
"2890",2890,5,3.8,1.7
"2891",2891,5,5.8,2.2
"2892",2892,5,5.4,3.8
"2893",2893,5,6,4
"2894",2894,6,5.16666666666667,2.96666666666667
"2895",2895,5,5.6,4.3
"2896",2896,6,7.16666666666667,1.76666666666667
"2897",2897,5,5.8,1.2
"2898",2898,5,7.4,3.8
"2899",2899,6,6.5,15.1
"2900",2900,10,5.8,4.84444444444444
"2901",2901,3,7,13
"2902",2902,9,5,2.5
"2903",2903,9,6.55555555555556,8.27777777777778
"2904",2904,8,5.875,0.410714285714286
"2905",2905,4,5.75,0.25
"2906",2906,6,5.5,7.9
"2907",2907,6,4.83333333333333,4.56666666666667
"2908",2908,3,4,0
"2909",2909,7,5.42857142857143,2.95238095238095
"2910",2910,6,4.66666666666667,3.46666666666667
"2911",2911,9,6.55555555555556,3.02777777777778
"2912",2912,5,6,3.5
"2913",2913,6,6.83333333333333,9.36666666666667
"2914",2914,8,5.625,5.125
"2915",2915,6,3.33333333333333,3.06666666666667
"2916",2916,7,7.42857142857143,4.28571428571429
"2917",2917,6,5.66666666666667,3.06666666666667
"2918",2918,8,5.625,6.83928571428571
"2919",2919,6,6.5,5.9
"2920",2920,7,5.71428571428571,8.90476190476191
"2921",2921,5,6.4,2.3
"2922",2922,6,5.16666666666667,4.16666666666667
"2923",2923,8,4.75,4.78571428571429
"2924",2924,6,4.66666666666667,5.06666666666667
"2925",2925,5,5.8,3.2
"2926",2926,6,4,3.6
"2927",2927,6,7,11.6
"2928",2928,7,6.42857142857143,4.95238095238095
"2929",2929,7,6.71428571428571,9.90476190476191
"2930",2930,7,5.14285714285714,3.80952380952381
"2931",2931,6,5.83333333333333,5.36666666666667
"2932",2932,6,5.83333333333333,0.966666666666667
"2933",2933,8,7.375,7.41071428571429
"2934",2934,5,3.2,5.2
"2935",2935,7,6.42857142857143,9.95238095238095
"2936",2936,5,4.6,5.3
"2937",2937,4,5.25,6.25
"2938",2938,5,6.2,6.2
"2939",2939,1,2,0
"2940",2940,7,5.57142857142857,1.95238095238095
"2941",2941,7,6,6.33333333333333
"2942",2942,5,5,2.5
"2943",2943,5,5.8,15.7
"2944",2944,5,5.6,0.8
"2945",2945,6,7,8.4
"2946",2946,6,6.5,11.1
"2947",2947,6,6.5,2.7
"2948",2948,5,6.6,7.3
"2949",2949,9,6,4
"2950",2950,6,4.5,4.3
"2951",2951,4,6.75,10.9166666666667
"2952",2952,3,5.66666666666667,4.33333333333333
"2953",2953,7,7.14285714285714,7.47619047619048
"2954",2954,9,5.22222222222222,7.19444444444444
"2955",2955,8,6.5,8.28571428571429
"2956",2956,7,4.85714285714286,1.47619047619048
"2957",2957,8,5.375,5.69642857142857
"2958",2958,4,6,0.666666666666667
"2959",2959,8,6.875,4.69642857142857
"2960",2960,7,4.71428571428571,1.9047619047619
"2961",2961,6,5.83333333333333,3.36666666666667
"2962",2962,6,5.83333333333333,1.36666666666667
"2963",2963,6,5.33333333333333,4.26666666666667
"2964",2964,6,5,4.8
"2965",2965,4,5.25,4.25
"2966",2966,5,5.8,4.2
"2967",2967,5,3.8,2.2
"2968",2968,7,7.14285714285714,3.80952380952381
"2969",2969,7,6.28571428571429,1.9047619047619
"2970",2970,7,7.42857142857143,2.95238095238095
"2971",2971,4,5.75,0.916666666666667
"2972",2972,6,6.83333333333333,2.96666666666667
"2973",2973,9,4.88888888888889,5.86111111111111
"2974",2974,6,5,7.2
"2975",2975,8,6.625,7.69642857142857
"2976",2976,6,5.5,3.5
"2977",2977,7,6.14285714285714,4.47619047619048
"2978",2978,5,6.4,2.3
"2979",2979,7,5.28571428571429,3.23809523809524
"2980",2980,6,6.5,8.7
"2981",2981,5,4.4,2.3
"2982",2982,8,5.375,5.69642857142857
"2983",2983,6,9.33333333333333,5.86666666666667
"2984",2984,8,5.375,1.69642857142857
"2985",2985,5,5.8,6.2
"2986",2986,8,5.875,9.83928571428571
"2987",2987,6,8,4.8
"2988",2988,6,5.33333333333333,5.46666666666667
"2989",2989,3,4,4
"2990",2990,3,7,9
"2991",2991,9,4.88888888888889,5.11111111111111
"2992",2992,6,5.33333333333333,14.2666666666667
"2993",2993,4,4.5,1.66666666666667
"2994",2994,9,7.55555555555556,6.77777777777778
"2995",2995,7,5,5
"2996",2996,6,6,6.4
"2997",2997,6,6.33333333333333,5.06666666666667
"2998",2998,7,6.14285714285714,2.47619047619048
"2999",2999,6,5,5.6
"3000",3000,5,7,2.5
"3001",3001,8,6.875,7.55357142857143
"3002",3002,5,5.4,8.8
"3003",3003,7,6.28571428571429,4.57142857142857
"3004",3004,4,6,1.33333333333333
"3005",3005,8,6.5,8
"3006",3006,7,5.14285714285714,5.14285714285714
"3007",3007,7,5.57142857142857,1.61904761904762
"3008",3008,8,5.375,10.2678571428571
"3009",3009,6,5.5,3.9
"3010",3010,6,6.83333333333333,3.76666666666667
"3011",3011,8,5.75,5.07142857142857
"3012",3012,8,5,2.85714285714286
"3013",3013,7,6.57142857142857,4.28571428571429
"3014",3014,7,5.85714285714286,7.14285714285714
"3015",3015,4,6.5,13.6666666666667
"3016",3016,8,6.375,8.26785714285714
"3017",3017,7,7.28571428571429,3.9047619047619
"3018",3018,5,5.2,11.2
"3019",3019,4,5.25,4.91666666666667
"3020",3020,9,6,6.5
"3021",3021,7,6.57142857142857,11.2857142857143
"3022",3022,6,6.33333333333333,9.46666666666667
"3023",3023,6,4.83333333333333,6.96666666666667
"3024",3024,5,5.6,4.8
"3025",3025,6,6.66666666666667,1.86666666666667
"3026",3026,8,6.875,3.83928571428571
"3027",3027,7,6.57142857142857,7.61904761904762
"3028",3028,6,5.83333333333333,13.3666666666667
"3029",3029,8,4,4.57142857142857
"3030",3030,7,6.14285714285714,8.47619047619048
"3031",3031,4,6.5,1.66666666666667
"3032",3032,6,6.16666666666667,5.36666666666667
"3033",3033,6,6.16666666666667,7.76666666666667
"3034",3034,5,6.4,1.3
"3035",3035,7,6,9.33333333333333
"3036",3036,7,6,3
"3037",3037,5,5.6,6.8
"3038",3038,8,7.125,5.26785714285714
"3039",3039,4,5,2
"3040",3040,7,6.42857142857143,10.952380952381
"3041",3041,8,5.5,11.1428571428571
"3042",3042,7,6.28571428571429,12.2380952380952
"3043",3043,6,7.83333333333333,9.36666666666667
"3044",3044,6,7.83333333333333,12.5666666666667
"3045",3045,6,5.5,4.3
"3046",3046,7,5.71428571428571,7.23809523809524
"3047",3047,6,6.33333333333333,4.26666666666667
"3048",3048,6,6.66666666666667,2.66666666666667
"3049",3049,8,7.75,2.21428571428571
"3050",3050,4,6.25,1.58333333333333
"3051",3051,7,5.14285714285714,9.47619047619048
"3052",3052,6,7.83333333333333,5.76666666666667
"3053",3053,5,6.6,9.8
"3054",3054,3,5,4
"3055",3055,3,8,4
"3056",3056,7,4.57142857142857,3.61904761904762
"3057",3057,8,4.625,3.98214285714286
"3058",3058,7,5.42857142857143,1.28571428571429
"3059",3059,8,5.375,1.98214285714286
"3060",3060,6,5.5,3.5
"3061",3061,6,5.66666666666667,2.66666666666667
"3062",3062,4,4.75,2.25
"3063",3063,5,5,1
"3064",3064,5,6.4,6.3
"3065",3065,8,4.75,6.78571428571429
"3066",3066,7,3.85714285714286,2.80952380952381
"3067",3067,4,5.5,1.66666666666667
"3068",3068,4,6.25,10.9166666666667
"3069",3069,9,5.55555555555556,8.27777777777778
"3070",3070,5,6.2,4.7
"3071",3071,6,4.83333333333333,1.36666666666667
"3072",3072,6,5.33333333333333,4.66666666666667
"3073",3073,8,6.375,2.55357142857143
"3074",3074,3,6.33333333333333,2.33333333333333
"3075",3075,6,6.83333333333333,4.96666666666667
"3076",3076,5,5.4,3.3
"3077",3077,6,7.16666666666667,3.36666666666667
"3078",3078,5,4,3.5
"3079",3079,8,5,4.28571428571429
"3080",3080,9,6.22222222222222,9.44444444444444
"3081",3081,8,5.125,3.55357142857143
"3082",3082,7,7,10
"3083",3083,3,6,7
"3084",3084,6,6,5.6
"3085",3085,3,8.33333333333333,1.33333333333333
"3086",3086,6,4.66666666666667,1.06666666666667
"3087",3087,9,4.44444444444444,7.52777777777778
"3088",3088,6,4.83333333333333,5.76666666666667
"3089",3089,6,6,4.8
"3090",3090,6,6,3.6
"3091",3091,8,6,4.85714285714286
"3092",3092,7,5.85714285714286,2.47619047619048
"3093",3093,5,7.8,0.2
"3094",3094,6,5.66666666666667,1.86666666666667
"3095",3095,4,7,12.6666666666667
"3096",3096,4,6.5,3
"3097",3097,8,6.5,4.85714285714286
"3098",3098,5,5.6,3.3
"3099",3099,6,6,2
"3100",3100,6,7,0.4
"3101",3101,5,6.4,1.3
"3102",3102,8,6.375,5.125
"3103",3103,8,5.375,6.26785714285714
"3104",3104,7,5.71428571428571,3.23809523809524
"3105",3105,6,5,4
"3106",3106,3,8.33333333333333,2.33333333333333
"3107",3107,8,5.25,7.92857142857143
"3108",3108,6,5.5,4.7
"3109",3109,8,6.75,7.92857142857143
"3110",3110,8,5,1.71428571428571
"3111",3111,8,5.875,6.41071428571429
"3112",3112,5,6,8.5
"3113",3113,4,6.25,0.25
"3114",3114,6,6.33333333333333,4.66666666666667
"3115",3115,6,5.33333333333333,3.46666666666667
"3116",3116,9,5.11111111111111,4.86111111111111
"3117",3117,6,4.5,3.9
"3118",3118,4,7.75,0.916666666666667
"3119",3119,6,6.5,5.9
"3120",3120,4,5.25,8.91666666666667
"3121",3121,6,6.16666666666667,12.1666666666667
"3122",3122,5,6.8,9.7
"3123",3123,6,5.33333333333333,3.46666666666667
"3124",3124,6,5.33333333333333,4.66666666666667
"3125",3125,6,5.16666666666667,2.96666666666667
"3126",3126,6,4.83333333333333,6.96666666666667
"3127",3127,8,5.5,3.42857142857143
"3128",3128,6,5.83333333333333,4.96666666666667
"3129",3129,6,5.5,4.7
"3130",3130,5,6.2,3.2
"3131",3131,7,5.57142857142857,2.61904761904762
"3132",3132,5,6.8,2.7
"3133",3133,5,6,2.5
"3134",3134,6,6.66666666666667,2.66666666666667
"3135",3135,8,6.75,9.64285714285714
"3136",3136,5,6.2,2.7
"3137",3137,5,6.2,7.2
"3138",3138,8,6.75,5.07142857142857
"3139",3139,5,6.8,1.2
"3140",3140,6,6.33333333333333,7.46666666666667
"3141",3141,7,6.57142857142857,3.28571428571429
"3142",3142,8,8.125,4.41071428571429
"3143",3143,8,6,3.14285714285714
"3144",3144,6,4,4.4
"3145",3145,8,6.125,8.41071428571429
"3146",3146,5,6.4,1.3
"3147",3147,5,5.2,0.7
"3148",3148,6,6.83333333333333,4.56666666666667
"3149",3149,6,6,7.2
"3150",3150,5,6,5.5
"3151",3151,5,4.4,3.3
"3152",3152,8,4.625,1.98214285714286
"3153",3153,4,4.75,17.5833333333333
"3154",3154,5,6.2,8.7
"3155",3155,4,7,12.6666666666667
"3156",3156,3,6.33333333333333,2.33333333333333
"3157",3157,7,6.28571428571429,2.9047619047619
"3158",3158,6,5.66666666666667,4.26666666666667
"3159",3159,7,6.14285714285714,13.1428571428571
"3160",3160,5,6.6,4.8
"3161",3161,9,5.66666666666667,4.75
"3162",3162,5,6.6,4.8
"3163",3163,5,8.2,1.7
"3164",3164,4,4.75,0.25
"3165",3165,9,6.66666666666667,3.5
"3166",3166,5,7.4,6.3
"3167",3167,7,5.28571428571429,2.57142857142857
"3168",3168,7,6.14285714285714,4.47619047619048
"3169",3169,7,5.42857142857143,4.28571428571429
"3170",3170,6,5.83333333333333,3.76666666666667
"3171",3171,8,5.375,2.83928571428571
"3172",3172,5,8.4,5.3
"3173",3173,7,5.42857142857143,11.6190476190476
"3174",3174,6,6.33333333333333,4.26666666666667
"3175",3175,4,4,2
"3176",3176,3,4.66666666666667,8.33333333333333
"3177",3177,5,6,4
"3178",3178,7,6.28571428571429,5.90476190476191
"3179",3179,7,5.42857142857143,5.95238095238095
"3180",3180,5,6.4,1.3
"3181",3181,6,6.16666666666667,4.56666666666667
"3182",3182,8,7.25,2.78571428571429
"3183",3183,6,6.33333333333333,10.6666666666667
"3184",3184,8,5.625,6.26785714285714
"3185",3185,6,6.5,5.9
"3186",3186,6,8.83333333333333,7.76666666666667
"3187",3187,6,7.83333333333333,4.16666666666667
"3188",3188,4,5.25,10.25
"3189",3189,7,8.14285714285714,5.80952380952381
"3190",3190,4,4.75,0.25
"3191",3191,8,5.125,5.83928571428571
"3192",3192,5,6.6,7.3
"3193",3193,7,6.71428571428571,2.23809523809524
"3194",3194,2,5,2
"3195",3195,8,5.125,6.41071428571429
"3196",3196,4,7.25,3.58333333333333
"3197",3197,4,6,7.33333333333333
"3198",3198,8,4.625,6.83928571428571
"3199",3199,6,5.33333333333333,6.26666666666667
"3200",3200,8,4.5,2
"3201",3201,10,6.3,2.23333333333333
"3202",3202,8,4.75,2.21428571428571
"3203",3203,5,6,6.5
"3204",3204,6,5.33333333333333,1.46666666666667
"3205",3205,6,5.5,1.1
"3206",3206,8,5.625,5.98214285714286
"3207",3207,7,6.71428571428571,4.90476190476191
"3208",3208,5,6.6,5.3
"3209",3209,8,6.625,7.69642857142857
"3210",3210,7,5.42857142857143,2.28571428571429
"3211",3211,7,5,7.66666666666667
"3212",3212,5,4.6,4.3
"3213",3213,5,6,2
"3214",3214,6,5.33333333333333,6.66666666666667
"3215",3215,4,5.5,1.66666666666667
"3216",3216,8,6.875,5.83928571428571
"3217",3217,5,6.2,4.7
"3218",3218,7,6.28571428571429,5.90476190476191
"3219",3219,8,6.75,5.92857142857143
"3220",3220,5,3.2,5.2
"3221",3221,7,7,7.33333333333333
"3222",3222,7,5.71428571428571,3.23809523809524
"3223",3223,6,5.16666666666667,9.36666666666667
"3224",3224,6,6,13.2
"3225",3225,7,5.14285714285714,1.80952380952381
"3226",3226,7,4.71428571428571,3.57142857142857
"3227",3227,7,6.14285714285714,8.14285714285714
"3228",3228,7,6.57142857142857,8.95238095238095
"3229",3229,7,6.85714285714286,4.80952380952381
"3230",3230,8,6.125,7.55357142857143
"3231",3231,8,7.375,4.26785714285714
"3232",3232,7,6.14285714285714,5.80952380952381
"3233",3233,4,5.25,4.91666666666667
"3234",3234,2,3,2
"3235",3235,6,7.16666666666667,5.36666666666667
"3236",3236,3,5.66666666666667,0.333333333333333
"3237",3237,4,7.5,1.66666666666667
"3238",3238,6,7.33333333333333,4.26666666666667
"3239",3239,6,6.66666666666667,5.86666666666667
"3240",3240,5,5.4,2.8
"3241",3241,5,6.6,1.3
"3242",3242,6,5.83333333333333,4.56666666666667
"3243",3243,8,6.625,3.41071428571429
"3244",3244,5,5.4,4.3
"3245",3245,7,6.42857142857143,3.61904761904762
"3246",3246,6,5.5,1.1
"3247",3247,8,6.625,4.83928571428571
"3248",3248,5,7,1
"3249",3249,5,6,1
"3250",3250,5,5,2.5
"3251",3251,4,4,1.33333333333333
"3252",3252,5,5.2,8.2
"3253",3253,4,7,16.6666666666667
"3254",3254,6,4.5,1.9
"3255",3255,8,5.75,3.64285714285714
"3256",3256,8,6.375,8.55357142857143
"3257",3257,3,6.33333333333333,16.3333333333333
"3258",3258,8,5.625,4.55357142857143
"3259",3259,6,5.66666666666667,3.46666666666667
"3260",3260,6,4.16666666666667,1.36666666666667
"3261",3261,7,5.57142857142857,5.28571428571429
"3262",3262,5,5.6,4.3
"3263",3263,5,6.6,3.8
"3264",3264,3,6.33333333333333,12.3333333333333
"3265",3265,4,3.75,2.91666666666667
"3266",3266,7,7,5.66666666666667
"3267",3267,9,6.44444444444444,3.27777777777778
"3268",3268,5,6.8,0.7
"3269",3269,6,7.66666666666667,9.86666666666667
"3270",3270,6,5.66666666666667,5.46666666666667
"3271",3271,8,6.25,4.78571428571429
"3272",3272,6,6.33333333333333,4.26666666666667
"3273",3273,7,4.42857142857143,2.95238095238095
"3274",3274,7,5.42857142857143,5.61904761904762
"3275",3275,6,6.33333333333333,2.66666666666667
"3276",3276,6,6.5,4.3
"3277",3277,6,7.5,1.1
"3278",3278,3,6.66666666666667,10.3333333333333
"3279",3279,6,4.66666666666667,3.06666666666667
"3280",3280,9,4.88888888888889,5.86111111111111
"3281",3281,9,6.44444444444444,1.52777777777778
"3282",3282,7,5.71428571428571,4.90476190476191
"3283",3283,8,6.375,7.41071428571429
"3284",3284,4,5.75,2.91666666666667
"3285",3285,9,6,11.5
"3286",3286,9,5.22222222222222,5.19444444444444
"3287",3287,9,5,5.5
"3288",3288,8,5.625,2.55357142857143
"3289",3289,8,6.25,12.7857142857143
"3290",3290,7,6.71428571428571,8.23809523809524
"3291",3291,5,7.2,4.7
"3292",3292,5,5.6,3.8
"3293",3293,9,5.77777777777778,4.69444444444444
"3294",3294,5,6.6,3.3
"3295",3295,6,5.33333333333333,3.06666666666667
"3296",3296,6,5.66666666666667,3.46666666666667
"3297",3297,6,4.33333333333333,5.46666666666667
"3298",3298,6,6.33333333333333,2.66666666666667
"3299",3299,6,5.66666666666667,15.0666666666667
"3300",3300,6,3.33333333333333,1.86666666666667
"3301",3301,6,6.33333333333333,7.46666666666667
"3302",3302,5,5.4,5.8
"3303",3303,7,6.28571428571429,6.57142857142857
"3304",3304,6,5.5,3.5
"3305",3305,6,7,6.8
"3306",3306,8,5.875,5.26785714285714
"3307",3307,6,5.5,7.5
"3308",3308,7,5.42857142857143,2.61904761904762
"3309",3309,6,6.83333333333333,6.96666666666667
"3310",3310,7,5.42857142857143,4.95238095238095
"3311",3311,6,6.16666666666667,2.16666666666667
"3312",3312,6,5.66666666666667,2.66666666666667
"3313",3313,6,4.83333333333333,5.36666666666667
"3314",3314,4,6.5,3
"3315",3315,5,6.8,1.7
"3316",3316,9,6.44444444444444,3.27777777777778
"3317",3317,6,5,6
"3318",3318,7,6.14285714285714,5.80952380952381
"3319",3319,5,5,4.5
"3320",3320,7,5,3.66666666666667
"3321",3321,7,7,8
"3322",3322,7,5.57142857142857,5.61904761904762
"3323",3323,8,4.375,0.839285714285714
"3324",3324,7,5,4.33333333333333
"3325",3325,6,5.33333333333333,0.666666666666667
"3326",3326,5,6,2.5
"3327",3327,8,5,5.14285714285714
"3328",3328,5,5.2,4.7
"3329",3329,6,6.33333333333333,10.2666666666667
"3330",3330,7,4.42857142857143,2.28571428571429
"3331",3331,6,8,5.6
"3332",3332,7,5.57142857142857,2.95238095238095
"3333",3333,7,5.28571428571429,3.23809523809524
"3334",3334,8,7.375,7.98214285714286
"3335",3335,6,6.66666666666667,3.06666666666667
"3336",3336,6,6.16666666666667,5.36666666666667
"3337",3337,5,5.4,1.3
"3338",3338,4,6.25,2.91666666666667
"3339",3339,5,5.4,0.8
"3340",3340,10,6,3.77777777777778
"3341",3341,7,7.57142857142857,6.61904761904762
"3342",3342,7,5.14285714285714,2.80952380952381
"3343",3343,7,5.57142857142857,2.61904761904762
"3344",3344,4,6.25,5.58333333333333
"3345",3345,6,6.16666666666667,3.76666666666667
"3346",3346,8,5.625,11.125
"3347",3347,5,7.2,7.7
"3348",3348,9,6.66666666666667,6.25
"3349",3349,7,6.28571428571429,6.90476190476191
"3350",3350,9,6.33333333333333,3.25
"3351",3351,5,4.8,5.2
"3352",3352,4,8,10
"3353",3353,6,8.33333333333333,2.26666666666667
"3354",3354,5,6.4,1.3
"3355",3355,8,5.5,3.71428571428571
"3356",3356,6,4.83333333333333,4.56666666666667
"3357",3357,7,5.85714285714286,6.47619047619048
"3358",3358,7,5.85714285714286,7.47619047619048
"3359",3359,7,6.85714285714286,4.14285714285714
"3360",3360,6,4.66666666666667,5.06666666666667
"3361",3361,7,5.71428571428571,4.57142857142857
"3362",3362,5,8,6
"3363",3363,7,5.14285714285714,0.80952380952381
"3364",3364,8,7.125,7.26785714285714
"3365",3365,5,5.2,4.7
"3366",3366,5,6,3
"3367",3367,9,5.11111111111111,0.861111111111111
"3368",3368,6,5.83333333333333,4.56666666666667
"3369",3369,4,4.75,6.91666666666667
"3370",3370,5,6.4,6.8
"3371",3371,3,5.33333333333333,2.33333333333333
"3372",3372,6,5.66666666666667,6.66666666666667
"3373",3373,5,7.8,3.7
"3374",3374,7,7.42857142857143,10.952380952381
"3375",3375,5,5,6.5
"3376",3376,6,6.5,5.9
"3377",3377,8,6.125,7.26785714285714
"3378",3378,8,6.375,6.26785714285714
"3379",3379,3,6.66666666666667,1.33333333333333
"3380",3380,7,6,5
"3381",3381,5,5.4,0.8
"3382",3382,7,6.14285714285714,2.14285714285714
"3383",3383,8,6.25,9.92857142857143
"3384",3384,6,3.66666666666667,3.86666666666667
"3385",3385,5,6.2,1.7
"3386",3386,7,6.42857142857143,6.95238095238095
"3387",3387,9,6,2.5
"3388",3388,8,5.375,4.83928571428571
"3389",3389,5,7,1.5
"3390",3390,7,4.85714285714286,3.14285714285714
"3391",3391,5,4.8,10.7
"3392",3392,3,4.66666666666667,4.33333333333333
"3393",3393,7,5.57142857142857,0.952380952380952
"3394",3394,5,6.4,7.3
"3395",3395,5,5.2,2.2
"3396",3396,6,5.66666666666667,1.86666666666667
"3397",3397,6,5.33333333333333,3.06666666666667
"3398",3398,5,6,5.5
"3399",3399,7,5.42857142857143,6.95238095238095
"3400",3400,8,5,5.71428571428571
"3401",3401,5,7.2,2.7
"3402",3402,6,5.83333333333333,5.76666666666667
"3403",3403,5,6.4,7.8
"3404",3404,3,5,3
"3405",3405,6,5.66666666666667,7.46666666666667
"3406",3406,5,4,5.5
"3407",3407,7,5.57142857142857,9.95238095238095
"3408",3408,9,5.88888888888889,5.86111111111111
"3409",3409,5,7.2,8.7
"3410",3410,5,4.2,4.2
"3411",3411,5,5.2,5.7
"3412",3412,5,5.6,5.8
"3413",3413,7,6.42857142857143,3.61904761904762
"3414",3414,5,5.6,0.3
"3415",3415,7,5.57142857142857,4.61904761904762
"3416",3416,5,5.4,4.3
"3417",3417,3,5.33333333333333,2.33333333333333
"3418",3418,5,4.6,5.3
"3419",3419,9,6.22222222222222,1.94444444444444
"3420",3420,8,5.5,10
"3421",3421,6,4.5,4.3
"3422",3422,6,5,4
"3423",3423,7,5.28571428571429,4.90476190476191
"3424",3424,8,4,3.42857142857143
"3425",3425,5,6,8.5
"3426",3426,8,6.375,5.41071428571429
"3427",3427,9,7,3.5
"3428",3428,6,5,5.6
"3429",3429,7,5.42857142857143,2.95238095238095
"3430",3430,7,7,5.66666666666667
"3431",3431,7,6.28571428571429,2.57142857142857
"3432",3432,8,8.125,4.98214285714286
"3433",3433,9,5.77777777777778,11.1944444444444
"3434",3434,7,5,7.33333333333333
"3435",3435,7,5.71428571428571,5.90476190476191
"3436",3436,6,5.66666666666667,7.46666666666667
"3437",3437,7,5.14285714285714,2.47619047619048
"3438",3438,6,6.16666666666667,4.56666666666667
"3439",3439,8,6.625,3.98214285714286
"3440",3440,7,6.71428571428571,9.90476190476191
"3441",3441,7,7.14285714285714,1.14285714285714
"3442",3442,9,6.55555555555556,6.77777777777778
"3443",3443,7,6.42857142857143,4.95238095238095
"3444",3444,6,6.66666666666667,4.26666666666667
"3445",3445,4,5.25,0.25
"3446",3446,7,6.28571428571429,1.23809523809524
"3447",3447,4,6.5,3
"3448",3448,5,5.6,2.8
"3449",3449,5,5.8,7.7
"3450",3450,6,7.66666666666667,3.86666666666667
"3451",3451,6,8.33333333333333,5.46666666666667
"3452",3452,8,5.875,7.55357142857143
"3453",3453,6,4.16666666666667,2.96666666666667
"3454",3454,7,5.42857142857143,2.95238095238095
"3455",3455,3,4,4
"3456",3456,8,5.625,4.26785714285714
"3457",3457,6,5.66666666666667,4.66666666666667
"3458",3458,8,5.875,4.69642857142857
"3459",3459,8,5.375,3.98214285714286
"3460",3460,7,6.71428571428571,9.57142857142857
"3461",3461,6,6.33333333333333,4.26666666666667
"3462",3462,7,5.57142857142857,2.61904761904762
"3463",3463,6,4.5,1.5
"3464",3464,6,6.66666666666667,4.66666666666667
"3465",3465,6,5.83333333333333,4.56666666666667
"3466",3466,6,6.66666666666667,0.666666666666667
"3467",3467,7,6.42857142857143,2.28571428571429
"3468",3468,10,6.4,2.71111111111111
"3469",3469,9,5.77777777777778,2.94444444444444
"3470",3470,5,6.2,2.2
"3471",3471,9,5.55555555555556,3.27777777777778
"3472",3472,6,7.33333333333333,1.86666666666667
"3473",3473,3,7,4
"3474",3474,7,5.57142857142857,4.95238095238095
"3475",3475,7,4.71428571428571,6.57142857142857
"3476",3476,5,7,7.5
"3477",3477,6,5.66666666666667,4.26666666666667
"3478",3478,8,5.25,1.64285714285714
"3479",3479,8,6.5,7.71428571428571
"3480",3480,8,4.875,6.41071428571429
"3481",3481,6,7,2.8
"3482",3482,7,6.57142857142857,6.95238095238095
"3483",3483,6,6.66666666666667,9.86666666666667
"3484",3484,4,3.25,1.58333333333333
"3485",3485,7,6.71428571428571,4.57142857142857
"3486",3486,7,7.42857142857143,5.61904761904762
"3487",3487,7,6.28571428571429,7.57142857142857
"3488",3488,9,5.11111111111111,7.11111111111111
"3489",3489,7,5.14285714285714,8.47619047619048
"3490",3490,6,5.66666666666667,5.06666666666667
"3491",3491,7,7.14285714285714,4.80952380952381
"3492",3492,6,6.5,6.3
"3493",3493,5,6.4,10.3
"3494",3494,5,5.4,2.3
"3495",3495,4,5.25,10.9166666666667
"3496",3496,6,5.16666666666667,2.16666666666667
"3497",3497,6,6.83333333333333,5.36666666666667
"3498",3498,5,6.4,3.8
"3499",3499,8,5.875,6.41071428571429
"3500",3500,7,6.14285714285714,4.47619047619048
"3501",3501,5,6,11.5
"3502",3502,5,6.2,1.7
"3503",3503,5,5.6,3.3
"3504",3504,8,5.375,7.41071428571429
"3505",3505,6,5,3.2
"3506",3506,6,5.33333333333333,4.26666666666667
"3507",3507,7,6,6.33333333333333
"3508",3508,5,4.6,5.3
"3509",3509,8,7.25,7.92857142857143
"3510",3510,5,7,3.5
"3511",3511,8,6.25,6.21428571428571
"3512",3512,8,4.875,3.26785714285714
"3513",3513,5,7,4.5
"3514",3514,5,6,2.5
"3515",3515,7,6,3.66666666666667
"3516",3516,6,5.16666666666667,2.96666666666667
"3517",3517,8,6.875,6.41071428571429
"3518",3518,3,6.33333333333333,24.3333333333333
"3519",3519,5,5,2.5
"3520",3520,6,6.16666666666667,8.56666666666667
"3521",3521,5,5.2,2.7
"3522",3522,6,5.5,3.5
"3523",3523,4,5,11.3333333333333
"3524",3524,5,7.2,7.7
"3525",3525,7,4.71428571428571,1.23809523809524
"3526",3526,5,6.6,9.8
"3527",3527,8,6.375,2.55357142857143
"3528",3528,7,6.85714285714286,4.47619047619048
"3529",3529,7,6.85714285714286,2.14285714285714
"3530",3530,10,5.2,4.84444444444444
